Annee;Date_peche;Num_operation;Code_station;LbSiteSurv;Surface_m2_;Nom_usuel_espece;Code_Onema_espece;Effectif_ind_;CoordX_WGS84;CoordY_WGS84;Source;Mise_a_jour
2002;11/09/2002 00:00;22220001178;4192830;EVEL à GUENIN;946.00;Goujon;GOU;130.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2002;11/09/2002 00:00;22220001178;4192830;EVEL à GUENIN;946.00;Grémille;GRE;6.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2002;11/09/2002 00:00;22220001178;4192830;EVEL à GUENIN;946.00;Loche franche;LOF;434.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2002;11/09/2002 00:00;22220001178;4192830;EVEL à GUENIN;946.00;Perche;PER;10.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2002;11/09/2002 00:00;22220001178;4192830;EVEL à GUENIN;946.00;Saumon atlantique;SAT;85.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2002;11/09/2002 00:00;22220001178;4192830;EVEL à GUENIN;946.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;10.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2002;11/09/2002 00:00;22220001178;4192830;EVEL à GUENIN;946.00;Vairon;VAI;732.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2002;11/09/2002 00:00;22220001178;4192830;EVEL à GUENIN;946.00;x;VAN;27.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2002;25/09/2002 00:00;22220001179;4197818;SEDON à GUEGON;529.20;Anguille européenne;ANG;2.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2002;25/09/2002 00:00;22220001179;4197818;SEDON à GUEGON;529.20;Chabot;CHA;43.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2002;25/09/2002 00:00;22220001179;4197818;SEDON à GUEGON;529.20;Chevaine;CHE;3.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2002;25/09/2002 00:00;22220001179;4197818;SEDON à GUEGON;529.20;Gardon;GAR;1.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2002;25/09/2002 00:00;22220001179;4197818;SEDON à GUEGON;529.20;Goujon;GOU;9.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2002;25/09/2002 00:00;22220001179;4197818;SEDON à GUEGON;529.20;Loche franche;LOF;114.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2002;25/09/2002 00:00;22220001179;4197818;SEDON à GUEGON;529.20;Perche-soleil;PES;4.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2002;25/09/2002 00:00;22220001179;4197818;SEDON à GUEGON;529.20;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;86.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2002;25/09/2002 00:00;22220001179;4197818;SEDON à GUEGON;529.20;Vairon;VAI;190.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Ablette;ABL;10.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Anguille européenne;ANG;15.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Chabot;CHA;51.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Chevaine;CHE;37.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Gardon;GAR;38.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Goujon;GOU;190.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Loche franche;LOF;821.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Lamproie de Planer;LPP;5.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Perche;PER;2.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Perche-soleil;PES;3.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Tanche;TAN;1.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;2.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;Vairon;VAI;735.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;20/09/2002 00:00;22220001180;4196950;YVEL à LOYAT;1080.16;x;VAN;4.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Able de Heckel;ABH;3.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Ablette;ABL;107.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Anguille européenne;ANG;18.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Brochet;BRO;1.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Chabot;CHA;7.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Chevaine;CHE;307.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Gardon;GAR;614.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Goujon;GOU;271.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Grémille;GRE;8.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Loche franche;LOF;21.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Lamproie de Planer;LPP;14.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Écrevisse américaine;OCL;3.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Perche;PER;25.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;1.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;Vairon;VAI;1130.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2002;26/09/2002 00:00;22220001181;4199078;CLAIE à PLEUCADEUC;116.50;x;VAN;111.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001182;4192950;TARUN à PLUMELIN;586.30;Anguille européenne;ANG;1.00;-2.9181100000;47.8558000000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001182;4192950;TARUN à PLUMELIN;586.30;Chabot;CHA;106.00;-2.9181100000;47.8558000000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001182;4192950;TARUN à PLUMELIN;586.30;Goujon;GOU;1.00;-2.9181100000;47.8558000000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001182;4192950;TARUN à PLUMELIN;586.30;Loche franche;LOF;249.00;-2.9181100000;47.8558000000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001182;4192950;TARUN à PLUMELIN;586.30;Lamproie de Planer;LPP;94.00;-2.9181100000;47.8558000000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001182;4192950;TARUN à PLUMELIN;586.30;Saumon atlantique;SAT;26.00;-2.9181100000;47.8558000000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001182;4192950;TARUN à PLUMELIN;586.30;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;45.00;-2.9181100000;47.8558000000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001182;4192950;TARUN à PLUMELIN;586.30;Vairon;VAI;122.00;-2.9181100000;47.8558000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Ablette;ABL;346.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Anguille européenne;ANG;65.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Brème bordelière;BRB;4.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Brochet;BRO;4.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Chabot;CHA;293.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Chevaine;CHE;2110.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Gardon;GAR;1108.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Goujon;GOU;302.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Grémille;GRE;14.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Loche franche;LOF;1125.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Lamproie de Planer;LPP;2.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Perche;PER;19.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Rotengle;ROT;1.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Saumon atlantique;SAT;49.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Tanche;TAN;1.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;12.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;Vairon;VAI;3267.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;10/09/2003 00:00;22220001183;4192830;EVEL à GUENIN;1299.20;x;VAN;24.00;-2.9746000000;47.9009000000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Anguille européenne;ANG;43.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Brème commune;BRE;2.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Brochet;BRO;5.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Chabot;CHA;112.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Gardon;GAR;67.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Goujon;GOU;20.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Loche franche;LOF;481.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Lamproie marine;LPM;12.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Lamproie de Planer;LPP;134.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Saumon atlantique;SAT;94.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;46.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001184;4187525;ELLE à FAOUET (LE);1269.05;Vairon;VAI;719.00;-3.4733700000;48.0144300000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001185;4187710;STER LAER ou INAM à LANVENEGUEN;730.73;Anguille européenne;ANG;36.00;-3.5005900000;48.0182200000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001185;4187710;STER LAER ou INAM à LANVENEGUEN;730.73;Chabot;CHA;231.00;-3.5005900000;48.0182200000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001185;4187710;STER LAER ou INAM à LANVENEGUEN;730.73;Loche franche;LOF;48.00;-3.5005900000;48.0182200000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001185;4187710;STER LAER ou INAM à LANVENEGUEN;730.73;Lamproie marine;LPM;1.00;-3.5005900000;48.0182200000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001185;4187710;STER LAER ou INAM à LANVENEGUEN;730.73;Lamproie de Planer;LPP;26.00;-3.5005900000;48.0182200000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001185;4187710;STER LAER ou INAM à LANVENEGUEN;730.73;Saumon atlantique;SAT;181.00;-3.5005900000;48.0182200000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001185;4187710;STER LAER ou INAM à LANVENEGUEN;730.73;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;116.00;-3.5005900000;48.0182200000;AFB;30/07/2019 11:17
2003;09/09/2003 00:00;22220001185;4187710;STER LAER ou INAM à LANVENEGUEN;730.73;Vairon;VAI;282.00;-3.5005900000;48.0182200000;AFB;30/07/2019 11:17
2003;08/09/2003 00:00;22220001186;4192550;SARRE à MELRAND;523.60;Ablette;ABL;1.00;-3.1289200000;48.0079700000;AFB;30/07/2019 11:17
2003;08/09/2003 00:00;22220001186;4192550;SARRE à MELRAND;523.60;Anguille européenne;ANG;8.00;-3.1289200000;48.0079700000;AFB;30/07/2019 11:17
2003;08/09/2003 00:00;22220001186;4192550;SARRE à MELRAND;523.60;Chabot;CHA;175.00;-3.1289200000;48.0079700000;AFB;30/07/2019 11:17
2003;08/09/2003 00:00;22220001186;4192550;SARRE à MELRAND;523.60;Gardon;GAR;5.00;-3.1289200000;48.0079700000;AFB;30/07/2019 11:17
2003;08/09/2003 00:00;22220001186;4192550;SARRE à MELRAND;523.60;Goujon;GOU;14.00;-3.1289200000;48.0079700000;AFB;30/07/2019 11:17
2003;08/09/2003 00:00;22220001186;4192550;SARRE à MELRAND;523.60;Loche franche;LOF;8.00;-3.1289200000;48.0079700000;AFB;30/07/2019 11:17
2003;08/09/2003 00:00;22220001186;4192550;SARRE à MELRAND;523.60;Lamproie de Planer;LPP;7.00;-3.1289200000;48.0079700000;AFB;30/07/2019 11:17
2003;08/09/2003 00:00;22220001186;4192550;SARRE à MELRAND;523.60;Perche;PER;6.00;-3.1289200000;48.0079700000;AFB;30/07/2019 11:17
2003;08/09/2003 00:00;22220001186;4192550;SARRE à MELRAND;523.60;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;144.00;-3.1289200000;48.0079700000;AFB;30/07/2019 11:17
2003;08/09/2003 00:00;22220001186;4192550;SARRE à MELRAND;523.60;Vairon;VAI;72.00;-3.1289200000;48.0079700000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Ablette;ABL;533.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Anguille européenne;ANG;30.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Brochet;BRO;1.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Chabot;CHA;12.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Chevaine;CHE;99.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Gardon;GAR;139.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Goujon;GOU;101.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Grémille;GRE;2.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Loche franche;LOF;17.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Lamproie marine;LPM;3.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Lamproie de Planer;LPP;12.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Écrevisse américaine;OCL;2.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Perche;PER;26.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Tanche;TAN;1.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;2.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;Vairon;VAI;10.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;18/09/2003 00:00;22220001187;4199078;CLAIE à PLEUCADEUC;192.00;x;VAN;20.00;-2.3989500000;47.7819400000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001188;4197818;SEDON à GUEGON;490.00;Anguille européenne;ANG;2.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001188;4197818;SEDON à GUEGON;490.00;Chabot;CHA;102.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001188;4197818;SEDON à GUEGON;490.00;Chevaine;CHE;64.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001188;4197818;SEDON à GUEGON;490.00;Goujon;GOU;12.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001188;4197818;SEDON à GUEGON;490.00;Loche franche;LOF;224.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001188;4197818;SEDON à GUEGON;490.00;Lamproie de Planer;LPP;1.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001188;4197818;SEDON à GUEGON;490.00;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;60.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2003;17/09/2003 00:00;22220001188;4197818;SEDON à GUEGON;490.00;Vairon;VAI;134.00;-2.5487600000;47.9190500000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Ablette;ABL;12.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Anguille européenne;ANG;12.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Chabot;CHA;6.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Chevaine;CHE;178.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Epinochette;EPT;2.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Gardon;GAR;22.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Goujon;GOU;64.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Loche franche;LOF;414.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Lamproie de Planer;LPP;9.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Perche;PER;2.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Perche-soleil;PES;1.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;Vairon;VAI;264.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;26/09/2003 00:00;22220001189;4196950;YVEL à LOYAT;666.25;x;VAN;1.00;-2.3688300000;47.9946000000;AFB;30/07/2019 11:17
2003;03/09/2003 00:00;22220001190;4181960;JET à ELLIANT;529.59;Anguille européenne;ANG;6.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
2003;03/09/2003 00:00;22220001190;4181960;JET à ELLIANT;529.59;Chabot;CHA;64.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
2003;03/09/2003 00:00;22220001190;4181960;JET à ELLIANT;529.59;Loche franche;LOF;25.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
2003;03/09/2003 00:00;22220001190;4181960;JET à ELLIANT;529.59;Lamproie marine;LPM;1.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
2003;03/09/2003 00:00;22220001190;4181960;JET à ELLIANT;529.59;Lamproie de Planer;LPP;28.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
2003;03/09/2003 00:00;22220001190;4181960;JET à ELLIANT;529.59;Saumon atlantique;SAT;55.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
2003;03/09/2003 00:00;22220001190;4181960;JET à ELLIANT;529.59;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;157.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
2003;03/09/2003 00:00;22220001190;4181960;JET à ELLIANT;529.59;Vairon;VAI;1.00;-3.8944500000;48.0016600000;AFB;30/07/2019 11:17
2003;02/09/2003 00:00;22220001191;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;482.62;Anguille européenne;ANG;14.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
2003;02/09/2003 00:00;22220001191;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;482.62;Chabot;CHA;397.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
2003;02/09/2003 00:00;22220001191;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;482.62;Loche franche;LOF;11.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
2003;02/09/2003 00:00;22220001191;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;482.62;Rotengle;ROT;1.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
2003;02/09/2003 00:00;22220001191;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;482.62;Truite de mer, Truite commune, Truite d'Europe ( Français );TRF;157.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
2003;02/09/2003 00:00;22220001191;4180900;RAU DE PONT L'ABBE À PLONEOUR-LANVERN;482.62;Vairon;VAI;8.00;-4.2421300000;47.9085900000;AFB;30/07/2019 11:17
2003;04/09/2003 00:00;22220001192;4179565;RAU DE KERAMBELLEC à BRASPARTS;306.54;Chabot;CHA;43.00;-3.9494200000;48.2939900000;AFB;30/07/2019 11:17
2003;04/09/2003 00:00;22220001192;4179565;RAU DE KERAMBELLEC à BRASPARTS;306.54;Loche franche;LOF;264.00;-3.9494200000;48.2939900000;AFB;30/07/2019 11:17
2003;04/09/2003 00:00;22220001192;4179565;RAU DE KERAMBELLEC à BRASPARTS;306.54;Lamproie de Planer;LPP;51.00;-3.9494200000;48.2939900000;AFB;30/07/2019 11:17
2003;04/09/2003 00:00;22220001192;4179565;RAU DE KERAMBELLEC à BRASPARTS;306.54;Saumon atlantique;SAT;7.00;-3.9494200000;48.2939900000;AFB;30/07/2019 11:17
